"user_id","birthdate","gender","married","has_children","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","sign_up_date","session_count","total_page_clicks","flight_bookings","hotel_bookings"
"513917","1968-04-18","F","true","true","usa","philadelphia","PHL","39.872","-75.241","2023-01-06","8","117","3","3"
"513926","1986-08-14","M","false","false","usa","new york","JFK","40.64","-73.779","2023-01-06","8","195","4","3"
"513933","1985-09-13","M","false","false","canada","toronto","YKZ","43.862","-79.37","2023-01-06","8","190","3","3"
"513954","2002-06-23","F","false","false","usa","colorado springs","COS","38.806","-104.7","2023-01-06","8","142","2","1"
"513956","1996-03-13","F","false","false","canada","vancouver","YVR","49.195","-123.182","2023-01-06","8","128","4","2"
"513964","1974-12-08","F","false","false","usa","colorado springs","COS","38.806","-104.7","2023-01-06","8","110","5","3"
"513995","1986-01-22","F","true","true","usa","dallas","DAL","32.847","-96.852","2023-01-06","8","109","2","4"
"514002","1985-02-14","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-06","8","265","5","5"
"514003","1986-10-01","F","true","false","usa","chicago","MDW","41.786","-87.752","2023-01-06","8","162","3","3"
"514021","1947-06-01","F","false","false","usa","nashville","BNA","36.124","-86.678","2023-01-06","8","65","0","2"
"514023","1979-11-19","M","false","true","usa","los angeles","LAX","33.942","-118.408","2023-01-06","8","114","2","3"
"514053","1981-04-15","F","true","true","canada","victoria","YYJ","48.647","-123.426","2023-01-06","8","62","1","2"
"514071","1985-06-18","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-06","8","128","3","3"
"514108","1978-09-13","F","false","false","usa","washington","IAD","38.944","-77.456","2023-01-06","8","241","4","2"
"514113","2006-06-28","F","false","true","usa","jacksonville","LRF","34.918","-92.146","2023-01-06","8","88","1","2"
"514131","1993-01-21","F","false","false","usa","portland","PWM","43.646","-70.309","2023-01-06","8","162","4","4"
"514132","1986-07-18","F","false","true","usa","san antonio","RND","29.529","-98.279","2023-01-06","8","129","5","4"
"514133","1981-11-28","F","true","false","usa","portland","PDX","45.589","-122.597","2023-01-06","8","115","2","2"
"514167","1972-07-17","F","false","false","usa","phoenix","PHX","33.434","-112.008","2023-01-06","8","484","3","3"
"514206","1988-08-20","F","true","false","usa","austin","AUS","30.194","-97.67","2023-01-06","8","116","3","2"
"514208","1985-12-28","F","false","true","usa","portland","PWM","43.646","-70.309","2023-01-06","8","79","1","1"
"514215","1970-04-13","F","false","false","usa","minneapolis","MSP","44.88","-93.217","2023-01-06","8","162","3","3"
"514235","1994-02-16","F","false","true","usa","oakland","OAK","37.721","-122.221","2023-01-06","8","70","1","1"
"514261","1992-01-10","F","false","false","canada","toronto","YTZ","43.627","-79.396","2023-01-06","8","113","3","3"
"514275","1993-06-16","F","false","false","canada","montreal","YMX","45.68","-74.039","2023-01-06","8","133","2","3"
"514300","1983-11-08","M","false","false","usa","oklahoma city","TIK","35.415","-97.386","2023-01-06","8","622","3","1"
"514315","2001-02-17","F","false","false","canada","winnipeg","YAV","50.056","-97.032","2023-01-06","8","204","1","1"
"514318","1971-07-27","F","true","true","usa","seattle","SEA","47.449","-122.309","2023-01-06","8","139","2","4"
"514342","1981-11-02","F","false","false","usa","baltimore","BWI","39.175","-76.668","2023-01-06","8","121","4","2"
"514370","1980-12-23","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-06","8","124","3","3"
"514384","1980-06-12","F","false","false","canada","toronto","YKZ","43.862","-79.37","2023-01-06","8","132","1","1"
"514395","1985-05-02","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-06","8","130","3","3"
"514460","1986-06-19","F","true","false","usa","san jose","SJC","37.362","-121.929","2023-01-06","8","90","3","3"
"514461","1988-05-12","F","true","true","usa","philadelphia","PHL","39.872","-75.241","2023-01-06","8","77","1","3"
"514501","1974-02-20","F","true","true","usa","kansas city","MCI","39.297","-94.714","2023-01-06","8","85","0","1"
"514503","2001-10-04","F","false","false","usa","lubbock","LBB","33.664","-101.823","2023-01-06","8","94","0","2"
"514515","1985-05-23","F","false","false","canada","vancouver","YVR","49.195","-123.182","2023-01-06","8","123","3","2"
"514526","1974-06-16","F","true","true","usa","jacksonville","NIP","30.236","-81.681","2023-01-06","8","254","5","5"
"514537","1988-03-02","F","false","true","usa","detroit","DTW","42.212","-83.353","2023-01-06","8","315","2","3"
"514589","1976-07-05","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-06","8","113","1","1"
"514617","1984-08-09","F","false","true","usa","san diego","SAN","32.733","-117.189","2023-01-06","8","151","3","3"
"514623","1985-11-28","F","true","true","usa","sacramento","SMF","38.695","-121.591","2023-01-06","8","111","1","1"
"514627","1978-08-03","F","false","false","canada","hamilton","YHM","43.173","-79.935","2023-01-06","8","410","4","3"
"514638","1984-02-11","F","true","true","usa","montgomery","MXF","32.379","-86.362","2023-01-06","8","126","3","4"
"514639","1955-02-09","F","true","false","usa","houston","IAH","29.98","-95.34","2023-01-06","8","66","0","0"
"514642","1956-04-12","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-06","8","99","0","0"
"514660","1983-05-03","F","true","true","usa","phoenix","PHX","33.434","-112.008","2023-01-06","8","115","4","3"
"514684","1999-08-09","F","false","false","usa","minneapolis","MSP","44.88","-93.217","2023-01-06","8","114","0","0"
"514689","1980-07-20","M","true","true","usa","akron","AKR","41.038","-81.467","2023-01-06","8","118","2","2"
"514737","1967-12-10","F","true","true","usa","washington","IAD","38.944","-77.456","2023-01-07","8","170","4","4"
"514785","1977-10-25","F","true","false","usa","fort worth","FTW","32.82","-97.362","2023-01-07","8","156","3","3"
"514810","1991-07-28","M","false","true","usa","nashville","BNA","36.124","-86.678","2023-01-07","8","229","1","3"
"514863","2003-09-16","M","false","false","usa","nashville","BNA","36.124","-86.678","2023-01-07","8","224","1","0"
"514867","1979-09-09","F","true","true","usa","denver","DEN","39.858","-104.667","2023-01-07","8","126","3","3"
"514876","2006-03-25","F","false","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-07","8","122","0","1"
"514884","1986-07-25","F","true","true","usa","los angeles","LAX","33.942","-118.408","2023-01-07","8","335","3","3"
"514893","1955-09-08","F","true","false","usa","rochester","ROC","43.119","-77.672","2023-01-07","8","89","0","1"
"514907","2006-06-22","F","false","false","usa","tulsa","TUL","36.198","-95.888","2023-01-07","8","263","1","0"
"514925","2006-12-27","F","false","false","canada","ottawa","YOW","45.323","-75.669","2023-01-07","8","284","1","2"
"514926","1995-05-22","F","false","false","canada","halifax","YHZ","44.881","-63.509","2023-01-07","8","93","2","3"
"514980","1985-03-28","M","false","false","usa","indianapolis","IND","39.717","-86.294","2023-01-07","8","169","7","7"
"514981","1975-12-15","F","true","false","usa","long beach","LGB","33.818","-118.151","2023-01-07","8","96","3","3"
"515004","1973-04-19","F","true","true","usa","sacramento","MHR","38.554","-121.297","2023-01-07","8","153","1","2"
"515013","1975-08-17","F","false","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-07","8","98","2","1"
"515020","2003-02-08","F","false","false","usa","san francisco","SFO","37.619","-122.375","2023-01-07","8","174","2","3"
"515030","1990-05-24","M","false","false","usa","fort worth","FTW","32.82","-97.362","2023-01-07","8","97","1","1"
"515036","1968-10-01","F","true","true","usa","colorado springs","COS","38.806","-104.7","2023-01-07","8","258","2","1"
"515058","1974-03-21","F","false","false","canada","saskatoon","YXE","52.171","-106.7","2023-01-07","8","158","4","5"
"515103","1972-08-11","F","true","true","usa","chicago","MDW","41.786","-87.752","2023-01-07","8","139","3","3"
"515124","1973-07-05","F","false","false","usa","reno","RNO","39.498","-119.768","2023-01-07","8","416","4","4"
"515161","1976-02-18","F","true","true","usa","santa ana","SNA","33.676","-117.868","2023-01-07","8","161","2","3"
"515182","1985-03-28","F","false","false","usa","dallas","DAL","32.847","-96.852","2023-01-07","8","190","6","6"
"515198","1985-03-14","F","false","false","canada","toronto","YTZ","43.627","-79.396","2023-01-07","8","188","0","1"
"515200","1989-06-26","F","true","false","usa","mobile","BFM","30.626","-88.068","2023-01-07","8","147","2","2"
"515205","1952-10-15","F","true","false","usa","spokane","GEG","47.62","-117.534","2023-01-07","8","333","1","1"
"515240","1980-03-08","F","true","true","usa","indianapolis","IND","39.717","-86.294","2023-01-07","8","96","0","1"
"515243","1982-08-28","F","true","false","usa","honolulu","HNL","21.316","-157.927","2023-01-07","8","137","4","2"
"515258","1997-05-03","M","false","false","usa","des moines","DSM","41.534","-93.663","2023-01-07","8","125","3","3"
"515271","1967-04-25","F","false","true","canada","montreal","YHU","45.517","-73.417","2023-01-07","8","134","3","3"
"515274","1988-03-20","M","false","false","canada","toronto","YKZ","43.862","-79.37","2023-01-07","8","118","4","6"
"515330","1975-07-22","F","false","false","usa","houston","IAH","29.98","-95.34","2023-01-07","8","103","3","3"
"515344","1976-01-09","M","false","false","usa","new york","LGA","40.777","-73.872","2023-01-07","8","180","3","5"
"515409","1979-04-09","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-07","8","167","3","3"
"515421","1975-08-27","F","false","false","canada","toronto","YKZ","43.862","-79.37","2023-01-07","8","161","4","4"
"515423","1968-02-01","F","true","false","canada","victoria","YYJ","48.647","-123.426","2023-01-07","8","87","2","1"
"515436","2001-05-24","F","false","false","usa","grand rapids","GRR","42.881","-85.523","2023-01-07","8","180","0","1"
"515472","1967-05-27","F","true","false","usa","wichita","IAB","37.623","-97.267","2023-01-07","8","231","1","0"
"515478","1992-11-06","F","true","true","usa","winston-salem","INT","36.134","-80.222","2023-01-07","8","89","2","2"
"515485","1993-09-16","F","false","true","usa","madison","MSN","43.14","-89.337","2023-01-07","8","198","1","1"
"515514","2004-06-18","F","true","false","usa","newport news","PHF","37.132","-76.493","2023-01-07","8","115","0","0"
"515516","1990-01-05","M","true","false","usa","houston","EFD","29.607","-95.159","2023-01-07","8","127","0","0"
"515523","2000-12-21","M","false","false","usa","las vegas","LAS","36.08","-115.152","2023-01-07","8","104","1","3"
"515529","1980-05-01","F","true","true","usa","richmond","RIC","37.505","-77.319","2023-01-07","8","93","2","1"
"515530","2005-09-14","F","false","true","canada","calgary","YYC","51.114","-114.02","2023-01-07","8","156","0","0"
"515565","1979-10-25","F","false","true","usa","los angeles","LAX","33.942","-118.408","2023-01-07","8","181","4","4"
"515578","1987-04-03","M","false","false","usa","san francisco","SFO","37.619","-122.375","2023-01-07","8","185","5","6"
"515580","1979-04-21","F","false","false","usa","indianapolis","IND","39.717","-86.294","2023-01-07","8","188","3","4"
"515610","1991-01-10","M","true","true","canada","vancouver","YVR","49.195","-123.182","2023-01-07","8","290","3","1"
"515634","2006-09-25","F","false","false","usa","austin","AUS","30.194","-97.67","2023-01-07","8","127","0","0"
"515645","1987-11-09","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-07","8","96","2","2"
"515666","1984-12-01","F","true","false","usa","columbus","LCK","39.814","-82.928","2023-01-07","8","144","4","4"
"515688","1976-11-07","F","true","true","usa","akron","AKR","41.038","-81.467","2023-01-07","8","160","4","4"
"515694","1980-04-03","F","false","false","usa","lubbock","LBB","33.664","-101.823","2023-01-07","8","245","6","6"
"515713","1981-06-05","F","true","false","usa","tucson","DMA","32.166","-110.883","2023-01-07","8","147","2","3"
"515727","1985-08-02","F","true","false","usa","laredo","LRD","27.544","-99.461","2023-01-07","8","118","4","4"
"515739","1976-01-08","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-07","8","103","3","2"
"515751","1981-07-09","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-07","8","159","3","3"
"515760","1975-11-05","F","true","false","usa","louisville","LOU","38.228","-85.664","2023-01-07","8","132","4","2"
"515764","2000-05-23","F","false","true","canada","edmonton","YED","53.667","-113.467","2023-01-07","8","94","1","3"
"515778","1971-10-05","F","true","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-07","8","137","2","3"
"515802","1982-11-05","F","false","false","usa","las vegas","LAS","36.08","-115.152","2023-01-07","8","160","4","5"
"515818","1957-06-20","M","false","false","usa","chicago","ORD","41.979","-87.904","2023-01-07","8","140","1","0"
"515831","1991-10-07","F","false","true","usa","indianapolis","IND","39.717","-86.294","2023-01-07","8","145","2","1"
"515835","1976-06-05","F","true","true","usa","fort worth","FTW","32.82","-97.362","2023-01-07","8","145","3","3"
"515854","1957-03-04","F","true","false","usa","reno","RNO","39.498","-119.768","2023-01-07","8","130","0","2"
"515891","1983-03-27","F","false","false","usa","indianapolis","IND","39.717","-86.294","2023-01-07","8","132","5","4"
"515908","1976-01-22","F","true","true","usa","st. louis","STL","38.748","-90.36","2023-01-07","8","125","2","2"
"515941","1976-10-25","F","true","true","usa","st. petersburg","PIE","27.911","-82.687","2023-01-07","8","124","2","4"
"515947","1992-12-18","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-07","8","123","2","2"
"515953","1980-09-16","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-07","8","140","3","3"
"515974","2000-12-09","M","false","true","usa","dallas","DAL","32.847","-96.852","2023-01-07","8","113","1","3"
"516006","1975-10-09","F","true","false","usa","san antonio","RND","29.529","-98.279","2023-01-07","8","176","5","5"
"516014","1987-09-05","M","false","false","usa","dallas","DAL","32.847","-96.852","2023-01-07","8","108","2","1"
"516057","1985-10-14","F","false","false","usa","houston","HOU","29.645","-95.279","2023-01-07","8","456","4","3"
"516061","1968-09-28","F","true","false","usa","chicago","UGN","42.422","-87.868","2023-01-07","8","145","3","2"
"516076","1953-06-20","F","true","false","usa","riverside","RAL","33.952","-117.445","2023-01-07","8","80","0","0"
"516089","1967-04-10","F","true","true","usa","baltimore","BWI","39.175","-76.668","2023-01-07","8","135","3","3"
"516105","1973-09-10","F","true","true","usa","austin","AUS","30.194","-97.67","2023-01-07","8","100","1","2"
"516116","1982-12-16","F","true","false","usa","baton rouge","BTR","30.533","-91.149","2023-01-07","8","317","1","3"
"516127","1993-03-14","F","true","false","usa","denver","DEN","39.858","-104.667","2023-01-07","8","59","0","0"
"516150","1959-02-18","F","true","true","usa","baton rouge","BTR","30.533","-91.149","2023-01-07","8","72","0","1"
"516152","1987-10-22","F","false","false","usa","madison","MSN","43.14","-89.337","2023-01-07","8","105","1","1"
"516176","1972-12-10","O","false","true","usa","new york","JFK","40.64","-73.779","2023-01-07","8","275","4","3"
"516177","1973-06-26","F","false","false","usa","philadelphia","PNE","40.082","-75.011","2023-01-07","8","154","3","3"
"516178","1995-06-19","F","false","true","canada","vancouver","YVR","49.195","-123.182","2023-01-07","8","139","3","2"
"516211","1982-11-24","M","true","false","usa","philadelphia","PHL","39.872","-75.241","2023-01-07","8","168","4","2"
"516216","1986-05-26","F","false","false","usa","philadelphia","PHL","39.872","-75.241","2023-01-07","8","177","4","4"
"516217","1979-05-19","M","true","false","canada","edmonton","YEG","53.31","-113.58","2023-01-07","8","186","1","0"
"516243","1991-03-08","F","false","true","usa","buffalo","BUF","42.94","-78.732","2023-01-07","8","65","0","0"
"516251","1972-04-20","F","true","false","canada","calgary","YYC","51.114","-114.02","2023-01-07","8","247","7","6"
"516256","1977-09-15","F","false","true","usa","kansas city","MCI","39.297","-94.714","2023-01-07","8","94","1","1"
"516273","1982-07-26","F","false","true","usa","tampa","TPA","27.975","-82.533","2023-01-07","8","91","2","2"
"516282","1981-04-08","F","true","false","canada","victoria","YYJ","48.647","-123.426","2023-01-07","8","100","2","2"
"516290","1978-10-10","M","false","false","usa","omaha","OMA","41.302","-95.894","2023-01-07","8","178","2","3"
"516301","1996-12-01","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-07","8","229","5","4"
"516351","1982-03-27","F","false","false","usa","omaha","OFF","41.118","-95.913","2023-01-07","8","115","3","3"
"516368","1976-12-26","F","true","true","usa","denver","DEN","39.858","-104.667","2023-01-07","8","288","1","0"
"516418","1997-01-26","F","true","false","usa","dallas","DAL","32.847","-96.852","2023-01-07","8","150","2","3"
"516420","1978-03-21","F","true","false","usa","san francisco","SFO","37.619","-122.375","2023-01-07","8","122","1","2"
"516456","1985-05-05","F","true","false","canada","halifax","YHZ","44.881","-63.509","2023-01-07","8","165","4","3"
"516507","1981-07-26","M","true","false","usa","san diego","SAN","32.733","-117.189","2023-01-07","8","155","2","2"
"516528","1970-03-09","F","true","false","usa","las vegas","LAS","36.08","-115.152","2023-01-07","8","124","3","3"
"516543","1973-10-28","M","true","false","usa","madison","MSN","43.14","-89.337","2023-01-07","8","75","1","1"
"516556","1987-03-08","F","false","true","usa","kansas city","MCI","39.297","-94.714","2023-01-07","8","103","1","1"
"516571","1959-08-18","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-07","8","90","2","3"
"516578","1984-03-03","F","false","false","canada","winnipeg","YWG","49.91","-97.234","2023-01-07","8","186","4","4"
"516579","1995-04-09","F","false","false","usa","stockton","SCK","37.894","-121.239","2023-01-07","8","128","2","4"
"516583","1977-11-13","F","false","true","usa","providence","PVD","41.724","-71.428","2023-01-07","8","70","0","0"
"516594","1969-12-02","F","false","false","usa","louisville","LOU","38.228","-85.664","2023-01-07","8","147","4","4"
"516614","1986-08-06","M","false","false","usa","new york","LGA","40.777","-73.872","2023-01-07","8","159","4","3"
"516616","1970-04-19","F","false","true","usa","new york","LGA","40.777","-73.872","2023-01-07","8","246","4","6"
"516620","1958-01-11","M","false","false","usa","salt lake city","SLC","40.788","-111.978","2023-01-07","8","59","0","0"
"516639","1970-10-03","F","true","true","usa","phoenix","PHX","33.434","-112.008","2023-01-07","8","162","5","2"
"516647","1980-10-17","F","true","false","usa","san antonio","RND","29.529","-98.279","2023-01-07","8","139","4","3"
"516679","1981-05-24","F","false","false","usa","kansas city","MCI","39.297","-94.714","2023-01-08","8","194","2","2"
"516680","1957-10-01","F","true","false","usa","baltimore","BWI","39.175","-76.668","2023-01-08","8","90","0","0"
"516682","1997-12-25","F","false","false","usa","buffalo","BUF","42.94","-78.732","2023-01-08","8","89","1","2"
"516697","1947-08-02","F","false","false","usa","fresno","FAT","36.776","-119.718","2023-01-08","8","215","0","1"
"516704","1977-02-13","F","true","false","usa","long beach","LGB","33.818","-118.151","2023-01-08","8","110","3","4"
"516739","1985-03-12","F","false","true","usa","norfolk","ORF","36.894","-76.201","2023-01-08","8","118","2","2"
"516744","2001-10-12","F","false","false","usa","kansas city","MCI","39.297","-94.714","2023-01-08","8","53","0","1"
"516756","1954-09-21","F","true","false","canada","quebec","YQB","46.788","-71.398","2023-01-08","8","136","1","0"
"516763","1977-11-22","M","true","false","usa","denver","DEN","39.858","-104.667","2023-01-08","8","158","1","1"
"516765","1997-05-05","F","false","true","usa","los angeles","LAX","33.942","-118.408","2023-01-08","8","107","0","0"
"516789","1985-04-14","F","false","false","usa","jacksonville","NCA","34.708","-77.439","2023-01-08","8","163","4","4"
"516798","1982-05-09","F","true","false","usa","san jose","SJC","37.362","-121.929","2023-01-08","8","97","1","1"
"516806","1982-09-07","F","false","false","usa","washington","DCA","38.852","-77.037","2023-01-08","8","258","6","5"
"516808","1994-11-26","F","false","false","usa","san diego","SAN","32.733","-117.189","2023-01-08","8","165","3","3"
"516827","1971-09-21","F","false","false","usa","las vegas","LSV","36.236","-115.034","2023-01-08","8","196","4","5"
"516833","2004-10-10","F","false","false","canada","toronto","YTZ","43.627","-79.396","2023-01-08","8","113","3","2"
"516841","2004-09-12","M","false","true","usa","fresno","FAT","36.776","-119.718","2023-01-08","8","111","1","1"
"516933","2006-09-09","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-08","8","103","3","1"
"516939","1994-06-20","F","true","true","canada","gatineau","YND","45.521","-75.564","2023-01-08","8","110","1","1"
"516950","1973-10-06","F","false","false","canada","halifax","YHZ","44.881","-63.509","2023-01-08","8","298","3","3"
"516967","1998-02-11","M","false","true","usa","fresno","FAT","36.776","-119.718","2023-01-08","8","55","0","0"
"516972","1980-12-22","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-08","8","121","2","2"
"517033","2002-09-28","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-01-08","8","143","0","3"
"517076","1985-06-28","F","false","false","usa","charlotte","CLT","35.214","-80.943","2023-01-08","8","210","2","5"
"517119","1977-12-13","F","false","true","usa","columbus","CMH","39.998","-82.892","2023-01-08","8","126","3","4"
"517131","1955-11-02","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-08","8","239","1","3"
"517142","1985-01-08","M","true","false","usa","philadelphia","PNE","40.082","-75.011","2023-01-08","8","74","3","1"
"517143","1998-03-17","F","false","false","usa","kansas city","MCI","39.297","-94.714","2023-01-08","8","69","0","2"
"517150","1986-08-24","M","false","false","usa","columbus","CMH","39.998","-82.892","2023-01-08","8","141","6","6"
"517158","1970-10-27","M","true","true","usa","montgomery","MXF","32.379","-86.362","2023-01-08","8","97","3","3"
"517203","1974-07-20","F","true","true","usa","houston","EFD","29.607","-95.159","2023-01-08","8","85","3","1"
"517205","1975-08-04","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-01-08","8","115","2","2"
"517219","2001-09-13","F","false","false","usa","boston","BOS","42.364","-71.005","2023-01-08","8","80","0","0"
"517231","1976-07-24","F","true","false","canada","edmonton","YXD","53.573","-113.521","2023-01-08","8","84","1","2"
"517314","1995-05-23","F","true","true","usa","seattle","BFI","47.53","-122.302","2023-01-08","8","91","1","0"
"517324","1954-12-16","F","true","false","usa","austin","AUS","30.194","-97.67","2023-01-08","8","164","1","0"
"517330","1953-11-21","M","true","false","usa","newark","EWR","40.692","-74.169","2023-01-08","8","143","1","1"
"517356","1972-04-27","F","true","false","usa","orlando","MCO","28.429","-81.316","2023-01-08","8","227","3","2"
"517370","1983-02-15","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-08","8","89","2","3"
"517393","1987-08-18","F","false","false","usa","shreveport","BAD","32.502","-93.663","2023-01-08","8","110","1","1"
"517397","1988-05-08","F","false","false","usa","riverside","RAL","33.952","-117.445","2023-01-08","8","151","5","5"
"517415","1988-09-15","M","false","true","usa","st. petersburg","SPG","27.765","-82.627","2023-01-08","8","79","1","1"
"517467","1987-04-24","F","false","false","usa","lincoln","LNK","40.851","-96.759","2023-01-08","8","64","1","2"
"517491","1968-05-12","F","false","false","usa","nashville","BNA","36.124","-86.678","2023-01-08","8","139","6","7"
"517545","1971-07-18","F","true","false","canada","saskatoon","YXE","52.171","-106.7","2023-01-08","8","97","2","1"
"517548","1971-09-01","F","true","false","usa","new york","JFK","40.64","-73.779","2023-01-08","8","116","3","2"
"517571","1979-02-19","M","false","false","usa","phoenix","LUF","33.535","-112.383","2023-01-08","8","128","1","1"
"517579","2003-12-19","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-08","8","72","1","1"
"517581","1987-11-13","F","false","false","usa","san antonio","SKF","29.384","-98.581","2023-01-08","8","224","3","3"
"517622","2006-03-24","F","false","true","usa","san diego","NZY","32.699","-117.215","2023-01-08","8","117","0","0"
"517627","1995-09-20","F","false","true","usa","richmond","RIC","37.505","-77.319","2023-01-08","8","337","2","3"
"517633","1985-12-23","F","true","false","usa","houston","IAH","29.98","-95.34","2023-01-08","8","129","3","4"
"517653","1970-09-05","F","true","true","usa","phoenix","LUF","33.535","-112.383","2023-01-08","8","145","2","2"
"517675","1994-05-10","F","true","false","canada","toronto","YTZ","43.627","-79.396","2023-01-08","8","138","4","4"
"517700","1976-12-12","F","false","false","usa","dallas","DAL","32.847","-96.852","2023-01-08","8","140","4","4"
"517715","1942-02-06","M","true","false","usa","chicago","MDW","41.786","-87.752","2023-01-08","8","163","2","2"
"517732","1979-12-18","F","false","false","usa","tacoma","TCM","47.138","-122.476","2023-01-08","8","98","2","2"
"517735","1975-07-17","F","true","true","usa","memphis","MEM","35.042","-89.977","2023-01-08","8","134","2","1"
"517739","1997-10-22","F","true","true","usa","chicago","MDW","41.786","-87.752","2023-01-08","8","61","1","1"
"517743","1988-08-08","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-08","8","134","4","4"
"517746","1973-05-25","F","true","false","usa","cincinnati","LUK","39.103","-84.419","2023-01-08","8","207","3","2"
"517772","1985-08-10","F","false","true","usa","new york","JFK","40.64","-73.779","2023-01-08","8","209","5","5"
"517776","1964-02-03","F","true","true","usa","honolulu","HNL","21.316","-157.927","2023-01-08","8","137","3","3"
"517803","1976-03-09","M","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-08","8","161","4","5"
"517819","1990-09-14","F","false","false","canada","vancouver","YVR","49.195","-123.182","2023-01-08","8","124","1","1"
"517825","1969-09-20","F","true","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-08","8","123","4","4"
"517833","1988-10-23","F","false","true","usa","new york","JFK","40.64","-73.779","2023-01-08","8","152","2","1"
"517839","1977-02-25","F","true","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-08","8","261","3","2"
"517894","1976-06-28","F","true","false","canada","montreal","YUL","45.468","-73.741","2023-01-08","8","170","2","3"
"517898","2004-04-13","F","false","true","usa","lubbock","LBB","33.664","-101.823","2023-01-08","8","172","2","1"
"517961","1962-06-08","F","true","true","canada","montreal","YUL","45.468","-73.741","2023-01-08","8","283","3","3"
"517967","1977-08-09","F","false","true","usa","phoenix","PHX","33.434","-112.008","2023-01-08","8","188","1","2"
"517968","1980-09-13","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-08","8","136","2","4"
"518012","1989-08-16","M","false","false","usa","rochester","ROC","43.119","-77.672","2023-01-08","8","115","2","2"
"518015","1983-06-19","F","false","true","usa","austin","AUS","30.194","-97.67","2023-01-08","8","138","4","4"
"518041","2004-08-26","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-08","8","114","0","1"
"518092","1979-03-10","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-08","8","137","5","3"
"518127","1988-06-21","F","false","false","usa","memphis","MEM","35.042","-89.977","2023-01-08","8","143","4","4"
"518135","1988-09-21","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-08","8","380","2","3"
"518196","1968-01-07","F","true","true","usa","san jose","SJC","37.362","-121.929","2023-01-08","8","99","2","2"
"518219","1997-10-19","F","false","false","usa","columbus","LCK","39.814","-82.928","2023-01-08","8","115","3","2"
"518273","1956-07-04","M","false","false","usa","winston-salem","INT","36.134","-80.222","2023-01-08","8","192","1","1"
"518281","1970-04-14","F","true","true","canada","montreal","YMX","45.68","-74.039","2023-01-08","8","143","4","3"
"518284","2004-01-13","F","false","false","usa","boston","BOS","42.364","-71.005","2023-01-08","8","146","3","2"
"518324","1984-01-12","F","false","false","usa","norfolk","NGU","36.938","-76.289","2023-01-08","8","218","5","5"
"518334","1991-08-25","F","true","true","usa","mobile","BFM","30.626","-88.068","2023-01-08","8","105","1","2"
"518338","1987-11-14","F","false","true","usa","fort worth","FTW","32.82","-97.362","2023-01-08","8","154","3","4"
"518347","1969-02-14","F","true","true","usa","boston","BOS","42.364","-71.005","2023-01-08","8","121","4","3"
"518348","1989-04-26","F","true","true","usa","rochester","ROC","43.119","-77.672","2023-01-08","8","115","1","2"
"518351","1956-05-19","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-08","8","302","1","0"
"518354","2002-06-18","M","false","false","usa","denver","DEN","39.858","-104.667","2023-01-08","8","85","0","0"
"518360","1990-05-12","F","false","false","usa","austin","AUS","30.194","-97.67","2023-01-08","8","327","2","3"
"518372","1993-09-25","F","false","false","usa","riverside","RAL","33.952","-117.445","2023-01-08","8","139","2","2"
"518393","1983-06-12","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-08","8","87","2","2"
"518406","1972-08-10","F","true","false","usa","new york","JFK","40.64","-73.779","2023-01-08","8","115","3","3"
"518416","1978-09-17","F","false","false","usa","houston","EFD","29.607","-95.159","2023-01-08","8","180","3","3"
